index,price
387,859087.85394848
388,250757.02929029916
389,203501.5793562467
390,591600.5437405172
391,276289.45342667797
392,596419.3555988151
393,273388.08203637105
394,776999.9853244931
395,411458.9131487073
396,326459.15639302233
397,445863.6278414234
398,310010.0668293927
399,1318721.983970671
400,833139.6050093572
401,559957.9172277631
402,881006.7330588503
403,434586.0289881367
404,745935.3420300282
405,338066.19876999187
406,560867.3794576668
407,293242.1143966341
408,667361.2108241916
409,577542.2873311768
410,606070.4525984019
411,324299.92672853614
412,647882.6006444375
413,335972.7159831985
414,212861.31602974673
415,534553.8172037242
416,1758647.7679786216
417,225689.44273499522
418,1169089.4469554462
419,467840.65877768374
420,1053412.0827432394
421,930805.1060211707
422,262825.9796914965
423,428307.72248642996
424,385215.75336797885
425,364918.5578005775
426,384687.42392853857
427,451276.9725131129
428,329786.48298801645
429,350656.26381203625
430,389980.4353941807
431,326535.17201001814
432,714580.9604303401
433,1464293.2535212624
434,320841.777100565
435,330538.28746670054
436,374183.99001278833
437,1134544.455965064
438,574788.4959509107
439,663278.946302224
440,452773.02355793957
441,252910.74544570234
442,557035.9596626165
443,742441.5498494518
444,581253.6489802147
445,1685047.6648492224
446,644541.9080582368
447,417719.8452056209
448,861163.0537712311
449,433859.62468467996
450,618526.9305385821
451,670066.6034676804
452,474353.3065965513
453,807944.414293784
454,738886.2124514971
455,324698.2273781296
456,267590.4292848157
457,584676.7671185192
458,485526.99195620284
459,343857.3480953309
460,285199.0172733607
461,392522.3504950554
462,213833.21009536972
463,617247.7876597807
464,1600732.1776200572
465,487919.5941938285
466,292092.1658897798
467,432560.42494962213
468,207466.66518746555
469,1382780.1754914285
470,222657.31863372488
471,460807.54179073626
472,473142.853481609
473,313140.50598723785
474,230519.53911920998
475,209839.0923077786
476,346519.88463275234
477,849565.0762375803
478,796026.5052112541
479,933288.6620844812
480,220067.06850537192
481,718772.4059394893
482,873520.9129057406
483,379114.2023903006
484,442946.8128680162
485,459460.9047796306
486,474684.3758036134
487,321344.27584907354
488,237004.96259750793
489,359686.2763750164
490,332753.4937239371
491,330250.7648530352
492,519505.2571643672
493,2105142.676094253
494,698482.8303734515
495,516430.0417665441
496,481168.86963863415
497,637399.0205389312
498,966159.2023498239
499,307639.61473727
500,713324.4507688952
501,463104.7654859072
502,593978.0962704733
503,358061.7056106081
504,394314.1976577535
505,694023.9575523456
506,227929.19177166309
507,671668.240216496
508,574448.9083733754
509,647569.2555240737
510,622699.0564012304
511,495298.2266170284
512,446824.5249824761
513,2036773.2447165533
514,242603.19281012192
515,522017.0667844651
516,401150.1330698753
517,423746.49320361443
518,540773.7341181863
519,268363.58209966455
520,279018.63967837417
521,385931.1189400244
522,342633.6821905686
523,544742.8331165998
524,362941.14988042
525,222717.73924053222
526,429171.5579530738
527,760467.1368695607
528,667682.9524795829
529,576264.8539632786
530,858926.3255750741
531,202390.81552380574
532,336879.90981192817
533,467845.26801100885
534,362271.93428773223
535,331711.72522055823
536,585363.5775216812
537,699624.8250476355
538,323925.5442518261
539,240578.89686920057
540,404289.74238342897
541,532423.622426019
542,911947.5151938291
543,431016.6987737883
544,293389.1672111453
545,552285.9997405373
546,427512.708835406
547,290861.6283122714
548,914841.1176801366
549,346355.8083604772
550,391193.78977750964
551,1755110.3541736943
552,715344.6596796687
553,429984.79398343957
554,1061160.1772312506
555,181141.50060590095
556,266845.4065554634
557,760176.1691007306
558,303642.93689706345
559,295224.2140843477
560,440935.88948639174
561,260133.0270738654
562,339396.2288316893
563,399414.53351409436
564,615338.5047109536
565,781890.2706164948
566,338430.8711187117
567,375765.67569263274
568,547343.908165847
569,614847.0543402219
570,457917.19659485994
571,426736.36646409734
572,270402.2117812653
573,234811.0321004719
574,319511.93175900716
575,398462.9253418969
576,400796.4989952869
577,342925.0977609125
578,769955.3033021134
579,348091.9017879653
580,947056.1098076847
581,486429.7820289091
582,267638.9875218548
583,199922.05995862244
584,855850.4617719227
585,581336.4570956903
586,359789.6064765607
587,400480.7242801117
588,654470.2137207024
589,674843.1108991789
590,521293.6854702218
591,282242.0327413856
592,581185.5864458759
593,1168595.9240309636
594,1134544.455965064
595,2633990.9082871154
596,435426.3934887096
597,378815.06533781113
598,423137.3073021299
599,1475073.0912016726
600,257143.2716178127
601,562212.4341455163
602,297818.9354358066
603,514374.90516645636
604,571631.9103671357
605,268992.1226477695
606,491673.8235640056
607,453136.52534325386
608,322079.6133812285
609,1131635.8585729995
610,308052.47091975925
611,515650.6794469211
612,203973.86192846094
613,253557.0005194972
614,584596.6628239952
615,464024.1674467999
616,296347.6354699377
617,362653.7970093369
618,553531.1229981977
619,232441.78190194763
620,496986.35734654265
621,775640.7415886184
622,616900.9501073943
623,304879.0195548002
624,632482.8122196305
625,434617.57175477734
626,478274.7893230043
627,581261.4136431057
628,257311.3707517999
629,1131635.8585729995
630,266766.0104367741
631,592017.9816568389
632,847614.7315354213
633,362299.5697879422
634,275660.1822149153
635,321160.1957912075
636,504859.1012006168
637,264316.59672543115
638,833514.9020156027
639,716393.6245257905
640,586749.664814244
641,511623.9252612893
642,213942.66500724287
643,405802.40613241924
644,837998.5389788343
645,360758.2634143084
646,317453.670596988
647,806133.3423245642
648,430479.6444968373
649,545524.7583836181
650,249153.59638036217
651,358995.58884225413
652,655660.4739880807
653,224204.14377523947
654,1129865.5083833623
655,659556.9391276545
656,1352347.6683869017
657,382194.7305865915
658,774183.7409819112
659,416375.82494285726
660,554236.7674449314
661,442063.86110435624
662,471365.402704039
663,311268.0910549627
664,655589.6329817831
665,591383.0178055465
666,370301.02205961
667,592401.1259734709
668,396347.54256181885
669,539172.4770054
670,2494541.40548882
671,687678.1431724986
672,548840.9174997213
673,434991.80617561686
674,1187504.2841750493
675,459435.325233209
676,590589.0419651326
677,715563.6876445165
678,501367.6199335694
679,590152.4979706844
680,440636.4243856541
681,343901.9884763879
682,534207.4876602222
683,310663.6540765295
684,333988.7094184959
685,403666.0438019262
686,530217.6852464417
687,371134.5714089741
688,761189.1868243233
689,435508.30383465684
690,690393.627527306
691,346555.92771721334
692,332801.32969691785
693,516438.55304442625
694,375515.98124101944
695,526329.9961214216
696,253557.0005194972
697,237705.31711449812
698,210748.91546268924
699,381681.1803131521
700,795653.3202323235
701,281708.03663758194
702,278678.9410345574
703,454536.0861624122
704,658189.0570336264
705,1128336.9510338865
706,448458.1033409231
707,420314.1033817731
708,511138.3700664855
709,447687.31659396325
710,275586.33586774
711,380402.3834898578
712,877083.0793899724
713,820157.9632155823
714,456985.97122766037
715,333344.1636812263
716,618797.6428523685
717,242682.70449568116
718,532804.0887255098
719,247827.38481734757
720,244576.43849634664
721,442674.52178626857
722,811689.9470251795
723,305339.5224376101
724,1245891.7666111272
725,279253.07911915565
726,564519.5918305855
727,464076.7123036446
728,212231.6779116135
729,572056.2316318953
730,811327.1962402386
731,239482.07747075427
732,519931.48410273826
733,551674.3744309699
734,267401.7140880892
735,986159.0063807571
736,346079.62801578076
737,579464.0988229663
738,563478.2275238546
739,1151749.592540739
740,698827.0842784961
741,573269.1784970768
742,455312.3504666272
743,664882.8928072891
744,287360.81624208763
745,512719.8201334829
746,1007568.8210686055
747,523277.51529432123
748,551125.1234918388
749,600405.8786762167
750,523065.19947523274
751,257841.07584378048
752,230982.60583302332
753,529052.0641684944
754,380412.12245869543
755,215830.0009440116
756,454624.235503764
757,880921.9858633149
758,676062.5603932986
759,649444.6404689429
760,479318.2493805999
761,328533.6087586464
762,633132.358354249
763,230085.67286441493
764,880782.678025787
765,1232502.6623638563
766,406855.9817063507
767,615969.7330895365
768,451246.04072494817
769,546537.6476734714
770,372778.2805760532
771,272193.4321125237
772,584548.7233624221
773,821288.0797404528
774,295239.45380583673
775,857338.7204910791
776,533320.4879791038
777,574115.6294265691
778,641140.28259345
779,393364.94005474896
780,271625.5501871035
781,1226338.4487062842
782,595602.3005804515
783,200348.90231979504
784,1027530.2126695984
785,393317.6877632164
786,427316.7665461026
787,479909.2807699273
788,572928.7147454526
789,285631.0061042787
790,513004.3287371905
791,338302.6289237308
792,614699.3194948188
793,182301.4613444502
794,377304.8439203305
795,359013.1721065042
796,525873.601377834
797,232310.9674816375
798,382827.7069878005
799,702485.7291080274
800,684557.4429340896
801,498824.25699402916
802,430511.1108842948
803,729895.4663147281
804,677845.6108639804
805,511195.87659590377
806,541368.0055694954
807,403666.0438019262
808,1179972.18071333
809,677382.4044859293
810,645004.4274829195
811,271417.8640564693
812,429165.04096874
813,380204.62614151114
814,1475073.0912016726
815,837466.8190723228
816,729962.1640366206
817,463988.8117023071
818,279925.5073955921
819,803511.815611145
820,518292.6257632516
821,380204.62614151114
822,695800.1553277287
823,475379.37636744947
824,493576.60939463484
825,669315.8717527095
826,501504.0980091482
827,348801.36775853974
828,392069.5271872402
829,391683.9366432525
830,203890.26513360284
831,361256.3772333112
832,789969.7496774159
833,230050.60459344106
834,432184.4062465168
835,545869.0756929282
836,1408545.646298342
837,169320.76561682113
838,665238.1791389512
839,538612.3897036242
840,334138.5807408381
841,753733.7238077213
842,335086.74862467416
843,549214.0470685192
844,349179.9043155181
845,208483.0811577721
846,876120.5819553096
847,368647.7375030533
848,387280.155370423
849,421849.1897211862
850,620304.4763610805
851,348933.40317969245
852,447243.86769806134
853,386572.828490959
854,442092.14201132435
855,429363.81263341464
856,361418.67715674127
857,826197.8392603338
858,458110.03368456307
859,547343.908165847
860,511623.7017837304
861,417410.7558365514
862,364106.9565871082
863,551757.3598163289
864,353260.36511844955
865,184162.32071688352
866,1274533.6022307868
867,903226.811055732
868,296564.5365026798
869,872764.0491714817
870,632212.8489991145
871,429982.0474065139
872,253553.64398945874
873,377941.46560759965
874,331737.1918563653
875,517890.3571137516
876,520316.2926593137
877,719554.281422918
878,656226.7849754491
879,307680.49161816994
880,496104.51767656096
881,448899.2760860049
882,708618.6710335399
883,187423.4857247576
884,684235.3238617664
885,1107562.2718656021
886,423063.218455691
887,447800.85139236203
888,387308.1194314493
889,516835.9640830001
890,192368.07982113928
891,465995.9813044088
892,2295896.2651760103
893,394886.5939986031
894,522302.4809937406
895,327453.5071032519
896,550348.904670558
897,760698.0642181763
898,485200.74399301334
899,467239.3802865251
900,318638.87268751155
901,302689.23769276217
902,675543.4287060524
903,218609.24255696195
904,441015.6603388885
905,285149.3346236694
906,432920.91981931427
907,434853.21664375253
908,2021402.5963624313
909,1188826.088276795
910,233324.4884892553
911,485157.9736930945
912,352692.96333651367
913,272100.4292147585
914,238240.1812314369
915,436628.9813451916
916,713432.975031282
917,174077.40730025579
918,250479.69724693958
919,514236.550701078
920,340327.7261422663
921,811689.9470251795
922,293013.1463742282
923,551855.7411329073
924,443837.4896800662
925,422670.2859287324
926,504771.5735353391
927,401966.2479440167
928,275124.71928560943
929,1757495.1105569578
930,1029007.392179245
931,623203.9797468855
932,390754.76250680233
933,571673.7462413303
934,542435.0879871649
935,207466.66518746555
936,849774.7447823705
937,375611.5718941275
938,686045.0950196543
939,468601.9592774785
940,831482.1240901778
941,638339.5035857499
942,254387.88182936417
943,258319.89003132953
944,471115.33284881804
945,347211.9301419436
946,358342.2794288605
947,269910.98824395763
948,589821.3615646233
949,985614.3474470988
950,428506.4820618819
951,671847.2824799689
952,347295.51491629035
953,197269.2087594967
954,653213.2397950776
955,600917.137247119
956,189637.24630001682
957,380204.62614151114
958,454393.2239683386
959,245231.30660550023
960,628046.4636156256
961,578861.398405281
962,661415.7066750231
963,566218.315018581
964,308791.4154061592
965,704548.0984771516
966,1034189.5576242851
967,600648.6373363743
968,206804.73485818598
969,573894.8661988021
970,838367.6192834438
971,478233.0302011289
972,468551.89176842326
973,276643.5601857598
974,434791.4484096821
975,452154.2825403005
976,1143101.0118210795
977,491606.5601912836
978,591839.6184732446
979,334993.1316715629
980,332774.9301404629
981,396946.61315184284
982,727494.8557995345
983,507018.2146566221
984,497602.71581548254
985,788808.360295505
986,2532060.9613870988
987,647681.0445706035
988,362731.57213785907
989,522667.23422934685
990,552063.6702243086
991,467193.72993351845
992,528205.1724963874
993,758799.3074009663
994,380526.274083908
995,2323115.791608304
996,706188.7921777745
997,314091.9362022107
998,199598.29837952688
999,690479.4796805447
1000,322544.24037794955
1001,487825.18162969896
1002,654924.7677931829
1003,594347.7094743898
1004,470760.4545637624
1005,854701.6595683254
1006,518845.9316161375
1007,312151.5290071191
1008,544199.9284393144
1009,339149.9331367627
1010,783661.00231107
1011,223775.88184173423
1012,480761.95293563796
1013,432898.95955160423
1014,323716.4972654558
1015,213749.43037492578
1016,457568.3934299154
1017,212231.6779116135
1018,266046.64032946934
1019,641148.3953004632
1020,661741.3293739589
1021,538022.4987627192
1022,541113.9800999196
1023,576981.0326974387
1024,213347.6314199096
1025,654694.0067784805
1026,369579.24322097027
1027,369273.06426874385
1028,625646.599283099
1029,675509.4721441448
1030,474282.09451892565
1031,1033048.9035220558
1032,297535.26984721527
1033,812443.7970701165
1034,259611.0182756225
1035,433883.2088529389
1036,305040.6037589569
1037,417101.15430346277
1038,1224172.7619916508
1039,297336.74397150974
1040,580220.7251649748
1041,452202.95532698085
1042,752464.2520125157
1043,587631.38493416
1044,420706.6132944948
1045,365697.7316905396
1046,640319.3020880469
1047,707282.2572875929
1048,707615.6301829626
1049,665625.9992907423
1050,381563.9080850412
1051,400958.79665096407
1052,1777127.4666254572
1053,690194.1001083689
1054,594389.8258344539
1055,638286.843986653
1056,316907.595411383
1057,288755.1422011596
1058,598402.8963258484
1059,425719.1422911826
1060,355552.4921962054
1061,513926.23974060686
1062,221950.06864464923
1063,560843.9602776275
1064,882058.622221353
1065,364693.34644392587
1066,516267.17429284315
1067,1215641.8082658225
1068,1225278.1422692402
1069,860756.8766218146
1070,686722.1412233729
1071,412297.7424393575
1072,354222.42933070025
1073,244232.29233329924
1074,610824.6937384924
1075,532272.8150986908
1076,402556.8511399651
1077,571673.7462413303
1078,483506.7954904508
1079,489547.55006345484
1080,266782.0160158489
1081,371871.2786790496
1082,687238.5894479167
1083,414604.4825996369
1084,523349.40308630175
1085,314391.4209680712
1086,564227.2104781804
1087,340187.6211911127
1088,965023.3201357876
1089,334513.57756372925
1090,390666.3052060537
1091,388500.52977636555
1092,567309.4873402204
1093,308082.1951132622
1094,665625.9992907423
1095,237377.58951193024
1096,439905.8244162088
1097,312061.6075949013
1098,516286.041571561
1099,587799.9689291083
1100,323756.08622105024
1101,513382.7239103095
1102,444513.6028796718
1103,698562.3740371345
1104,527081.7662853263
1105,504889.2272927622
1106,971933.0513721709
1107,718924.0002592268
1108,415472.1063102987
1109,463273.8665338018
1110,1165951.9851960342
1111,271652.70777051355
1112,243240.0411005672
1113,767922.8804003384
1114,436414.2717367536
1115,370851.43706063845
1116,937613.2526862225
1117,376917.220621697
1118,814263.9605418767
1119,738772.0441396442
1120,294552.87059733795
1121,460824.0942167491
1122,516979.6580840477
1123,271873.5850063121
1124,518647.50256889395
1125,392081.2602554901
1126,662718.3648730279
1127,1007568.8210686055
1128,651836.2888372563
1129,437631.326112984
1130,545382.0566117911
1131,398129.0866993916
1132,414048.43190369674
1133,635669.1428445484
1134,644920.3141665391
1135,370821.1132106371
1136,1005943.3059187842
1137,554515.0605456554
1138,466415.1578839011
1139,293019.81635020545
1140,348906.2842605587
1141,309141.42001706077
1142,706912.4698843686
1143,610889.4522676516
1144,390361.52715137985
1145,495411.71633016225
1146,903783.6057200923
1147,491176.8982154523
1148,673360.5677932453
1149,504086.80384020996
1150,614112.8174335444
1151,192511.6803202444
1152,1051919.6316054445
1153,482515.5950824481
1154,203589.1403018349
1155,460202.8279280795
1156,287044.77371288184
1157,472588.26584386727
1158,598967.1012258756
1159,1160548.8781308187
1160,504942.13942277496
1161,208519.69438473234
1162,455849.4715475259
1163,643451.6821988196
1164,244524.34352888953
1165,677382.4044859293
1166,328125.1083782867
1167,506193.0064522324
1168,414616.16652567836
1169,327408.9084142084
1170,591976.2783169476
1171,295384.1317461097
1172,916750.5017636169
1173,690194.1001083689
1174,426467.33106831345
1175,272189.39540261077
1176,1345184.398591653
1177,385930.7514957533
1178,547978.331933663
1179,1922626.9134308263
1180,289685.98519553425
1181,1159743.748253323
1182,315369.20512189163
1183,245807.71881285182
1184,223922.80958520022
1185,531372.0133143998
1186,496024.88463531336
1187,489470.02037704515
1188,1579240.643583696
1189,721814.1351815677
1190,508148.5149861003
1191,402767.4632717782
1192,230059.7713221708
1193,477430.7973902194
1194,595079.3116329588
1195,1680764.5046882369
1196,502355.29819336365
1197,536251.932858486
1198,502225.6842616505
1199,451004.1522253831
1200,488715.0137654396
1201,409337.10708731355
1202,267446.90298553335
1203,715753.4081809325
1204,415321.8519097805
1205,1199651.169550498
1206,573398.1406794743
1207,1106732.3541899708
1208,442945.98614500614
1209,2565805.7689268845
1210,852578.6483181806
1211,306040.6870762657
1212,460807.54179073626
1213,327695.39591927914
1214,530690.192362178
1215,463914.0231993302
1216,276289.45342667797
1217,1157084.1647636192
1218,956954.762296834
1219,364764.1581991116
1220,308197.8522727819
1221,536663.5742238899
1222,448144.0434870227
1223,543374.0175558471
1224,383217.4383741119
1225,478492.54958802776
1226,249910.65446792176
1227,891418.6386002622
1228,752464.2520125157
1229,240174.65418464784
1230,855263.0323850386
1231,1143194.771921392
1232,395725.67943193467
1233,542633.2218839747
1234,426824.27070654125
1235,368169.5145456789
1236,530217.6852464417
1237,1208884.064386981
1238,618167.8830365511
1239,248129.38415450696
1240,736974.2655011378
1241,261789.4046009289
1242,576615.9632817011
1243,260119.49351429823
1244,343901.9884763879
1245,192843.5527893597
1246,412279.5220800693
1247,249153.59638036217
1248,295651.3961585399
1249,501747.38812159974
1250,171566.69818621647
1251,413004.534355769
1252,592390.8666872095
1253,328449.25626402086
1254,1664640.2983264253
1255,543059.0400841688
1256,380151.60324978223
1257,268026.66374012805
1258,895655.1030581864
1259,323186.9044435174
1260,359947.59710562206
1261,699257.6105686345
1262,570807.7209702146
1263,224935.73862728605
1264,375373.6382922664
1265,270032.3123771099
1266,1260199.5758687295
1267,609430.4997414375
1268,491077.9508990062
1269,176161.11754499248
1270,512671.0980356219
1271,585603.8374972217
1272,779488.0162670807
1273,521548.3659726758
1274,399184.15238655894
1275,251872.85508224578
1276,793071.0259181154
1277,477143.49105096224
1278,415404.142390187
1279,459460.9047796306
1280,928782.9907780307
1281,334119.9901247885
1282,537013.5096164953
1283,973967.6647293887
1284,335989.9376690592
1285,304953.42714090296
1286,1659763.1859738498
1287,719275.2336241384
1288,240930.0390242933
1289,508010.6037033863
1290,275683.77816648793
1291,495969.86518796
1292,482863.74873509834
1293,509868.0561441591
1294,326309.25135239965
1295,487078.10743929737
1296,251872.85508224578
1297,270786.2978316888
1298,515637.69560215255
1299,345760.20175203425
1300,280313.5560291746
1301,199516.16916962987
1302,661398.7018567715
1303,461193.1993058317
1304,380307.3657924528
1305,589264.3974946676
1306,499400.27188527526
1307,366095.45887348306
1308,1014659.6229661622
1309,351185.9838371849
1310,443057.8159533518
1311,436993.09527729894
1312,352705.9623915765
1313,985614.3474470988
1314,389295.2613117248
1315,419796.9640241671
1316,206090.87588114943
1317,339095.66253461735
1318,278930.90308318404
1319,346245.59913977515
1320,646803.2885961359
1321,375765.3782026179
1322,404289.74238342897
1323,800408.1434537191
1324,413802.3351613827
1325,286074.05084900744
1326,1040679.7571662174
1327,400849.66794714064
1328,421305.6410531376
1329,455616.57829305227
1330,219133.38340858585
1331,398129.0866993916
1332,573398.1406794743
1333,258499.74956038257
1334,426363.8354073708
1335,585363.5775216812
1336,1270101.4490066874
1337,193161.30735016434
1338,611670.5721236004
1339,734971.3346439527
1340,280092.11215933366
1341,440357.77486727224
1342,344043.6514939468
1343,675016.3573405232
1344,677679.3498478744
1345,588467.1536930186
1346,601734.4990805761
1347,1143194.771921392
1348,860644.6294493714
1349,285658.2482166962
1350,623733.9033918863
1351,427270.21117348917
1352,419733.272437558
1353,495104.7945116548
1354,362760.2037870231
1355,238331.76568646915
1356,455712.3420739674
1357,481045.7088422966
1358,478029.5079760496
1359,495112.6081740129
1360,467446.56440008373
1361,884265.7595778021
1362,500224.7948259695
