index,price
151,775667.9523657986
152,538238.2302283831
153,563529.2657892045
154,324044.67870282015
155,336967.21979027486
156,429035.5103849725
157,746783.5937369086
158,440669.0679316418
159,636359.2146627136
160,272533.38890751416
161,439826.4314091944
162,475013.0035385665
163,3311150.323542721
164,511084.7249983942
165,623920.4525657981
166,404438.7266573396
167,602333.4534258752
168,205948.8956426081
169,322581.3275543747
170,184847.2085637321
171,592267.5208820582
172,451661.2906553987
173,669603.207374748
174,326941.8028528837
175,690385.7532376486
176,311187.4890146061
177,1058572.0305274725
178,760672.9467276348
179,487244.1382889118
180,1010874.6363737716
181,463832.8926236152
182,2513780.4258055347
183,298863.36678419774
184,412405.8474677499
185,443206.96620993793
186,1128665.527608471
187,282024.9098082978
188,644544.4074001833
189,564455.0145070545
190,523017.8897373364
191,379559.5938304035
192,496294.2379813922
193,751644.8377904351
194,497497.0315304499
195,547776.0198624728
196,680700.6559969281
197,311224.28433973645
198,263446.6229478993
199,287400.9721567566
200,559455.1164134245
201,448401.78375649126
202,970726.8665947968
203,927854.2754805484
204,1952314.2148788539
205,536839.3091699763
206,407361.4065122225
207,465730.3666889727
208,398448.7972170788
209,382635.93153814727
210,497683.0879768746
211,723051.6231182262
212,552371.7553405068
213,944052.029048568
214,1156737.0549911093
215,671978.386700241
216,788358.5980932394
217,600652.7378275035
218,371467.40812906064
219,734865.3455801841
220,362293.01626505255
221,289062.16852319485
222,488607.9817852892
223,424089.4571011175
224,1147051.40708628
225,603608.3514973944
226,298131.3994035161
227,373922.9567751698
228,404873.1921949914
229,372058.5307789466
230,338606.9396207607
231,555216.99853875
232,427898.29077797825
233,228715.75954343902
234,658456.4585165725
235,521744.65580023924
236,360043.4281119961
237,378256.27254910127
238,423150.67086738674
239,515383.91406960116
240,880475.3864797478
241,366442.7600625061
242,766780.0898910355
243,542460.9811122586
244,1197080.6901937122
245,515253.9876349552
246,332889.3257966793
247,345804.9841871681
248,549968.0266070471
249,744993.6502275928
250,548327.2940495405
251,796089.450505233
252,623479.4106038176
253,470331.9486796814
254,327868.157423849
255,739311.8771772062
256,317952.0590807259
257,441555.2043909928
258,3099935.3833837984
259,957819.2321508544
260,222956.22596629884
261,361742.77279926545
262,1021323.4667995686
263,708384.1212836195
264,673953.0489609905
265,365990.4012462518
266,419244.2037489861
267,703531.115271383
268,439599.6391809131
269,411619.55217880214
270,573440.0192340681
271,1919074.036616295
272,646235.7298345312
273,420258.47700460104
274,2941039.7867765524
275,739311.8771772062
276,494090.1243485608
277,441636.333846103
278,741287.6309117465
279,374493.8915261398
280,527902.1922687495
281,288362.51423853624
282,601162.1018428056
283,534013.8209234119
284,219007.4285013614
285,438224.61376899114
286,330350.686798829
287,804452.0110955948
288,321393.31578311534
289,255817.27042953123
290,2867663.8525226996
291,360291.9401652855
292,493033.46580120974
293,546467.2490323721
294,587497.8344274034
295,271929.92921328667
296,1590891.9847347927
297,740603.0100843569
298,397982.07789661596
299,410471.901080173
300,938886.0693826668
301,389511.35659014864
302,497744.32492911845
303,397355.49596423307
304,715097.2883221165
305,321656.4478769612
306,396222.603091456
307,420854.71375719295
308,407533.50955732586
309,270635.5526713753
310,234364.85144485714
311,1329276.7072146111
312,294775.99332970055
313,347601.2097040893
314,993635.4485794939
315,1143158.5548401796
316,794719.3191920667
317,789428.2890906906
318,507760.1298137929
319,528844.6350265449
320,309951.3812325814
321,266061.47617202287
322,424106.39379141293
323,450993.51035858225
324,446256.766472804
325,785710.7575036329
326,388442.6227196221
327,662461.5245966169
328,381297.9885968094
329,447742.47336016595
330,400104.0296906013
331,675999.3147710591
332,1771456.1030488485
333,579186.0609654471
334,313306.48422795767
335,644389.9567533644
336,276972.7087434307
337,730605.1683822507
338,634277.3135028033
339,611829.1081460105
340,642852.1562197943
341,681819.7484418082
342,937916.0516002174
343,783401.6510964269
344,950942.7478281527
345,259469.72830938082
346,676126.487750641
347,423225.5132839741
348,298759.29718505463
349,483767.3346795112
350,811909.6014688655
351,457796.9605631809
352,338141.05118865374
353,463762.1814029716
354,1489822.433472199
355,622352.9377433497
356,203278.7704680626
357,389220.95554897486
358,544913.0568679136
359,604148.4001110157
360,251407.52557934896
361,482491.40923315956
362,344304.11722875864
363,363012.37293151754
364,601828.6077656522
365,1044145.5579036571
366,553961.5291062673
367,584628.7560230796
368,665141.2848701118
369,372029.16590426955
370,581163.5095680238
371,332336.29890203837
372,466164.568432339
373,389861.59964551043
374,755848.7047515631
375,600093.5207076425
376,568835.4740629053
377,820302.332901871
378,648171.704892917
379,589285.6416711455
380,434405.8972562729
381,498794.6179490505
382,480617.0081599542
383,345221.5617090373
384,601275.9117373284
385,207007.71946574963
386,1388599.8665798514
387,784290.4071569359
388,271020.5198330035
389,204428.83065443434
390,588968.0584480019
391,280710.2223704657
392,583438.8436329557
393,278152.4075405446
394,728692.4375399161
395,398178.7606538455
396,331211.6455877926
397,441195.89240019023
398,320353.01749844756
399,1396552.0513060591
400,916226.7303499748
401,597958.5801072773
402,906505.5191132871
403,439255.36682202783
404,726625.5476278533
405,348762.4125247697
406,541101.6108536962
407,284602.66457656265
408,661976.458488626
409,606514.7948244709
410,596846.199407009
411,326608.8174353152
412,633656.1642306481
413,342212.4029872041
414,230659.2541173696
415,507251.7937607609
416,1796814.7167021052
417,234364.85144485714
418,1138042.7639136224
419,432613.23177251604
420,1046243.5045485577
421,944052.029048568
422,262123.96784188622
423,484444.2050703785
424,386449.2776896835
425,368089.79002840654
426,390263.3501095711
427,441747.7729189444
428,313707.82433259557
429,359636.7243494103
430,406678.74821727414
431,316680.56253960985
432,720689.861013585
433,1468476.7661441725
434,322303.1816770829
435,326084.5835079
436,390159.32454968063
437,1113221.2324880688
438,568429.4159194144
439,654892.2079592383
440,449114.76350109244
441,253814.24851142912
442,537790.2745033742
443,742202.3362953844
444,566483.2107093318
445,1684300.8482333976
446,638856.9485490544
447,418842.64486340503
448,879584.386114704
449,427548.93314774224
450,636286.6878299719
451,663453.8406754
452,489624.707541399
453,828767.5322834064
454,709390.346446549
455,323277.01511305256
456,259717.42945171898
457,571755.5635649033
458,495183.70428259124
459,337701.6842000669
460,284729.35348402115
461,389049.67950000556
462,214839.77517297695
463,552996.0362397889
464,1551909.4767094026
465,508318.5910256908
466,275934.69243209274
467,467474.02980449295
468,209386.4952168067
469,1385997.23743781
470,245529.626371731
471,453128.5387430881
472,487142.2670917894
473,309889.0246196079
474,247549.38731937093
475,214723.84096093796
476,344746.6194179414
477,811889.3430969425
478,809986.8191315085
479,929529.5714287804
480,212274.33143642277
481,728925.6835173409
482,903594.2282936468
483,366189.56876030646
484,433987.6492918372
485,469947.5525365272
486,473711.93933604483
487,306476.1992133286
488,243868.92504149926
489,382559.6226706676
490,329827.6611187844
491,339284.32040192117
492,508298.9792176535
493,2033470.023938766
494,688758.9427029093
495,508360.7992044552
496,497093.7225001622
497,661546.6274839251
498,890797.3428147485
499,299757.33660894894
500,671469.8397268151
501,465060.5462555531
502,613009.5329883642
503,370600.55552452395
504,419583.94769989507
505,670863.0688301693
506,234165.7866675633
507,675294.9829762732
508,579176.3532894902
509,638459.7414518588
510,612243.996259891
511,468038.1829851869
512,441497.2609694656
513,2077029.0348281446
514,236355.5316478706
515,524541.8219965851
516,408613.36050968716
517,424287.86222460575
518,461638.17043543037
519,267814.3098080291
520,277792.2714954283
521,403069.99081417394
522,350256.78353366535
523,561844.7698227334
524,366958.87114936404
525,224907.52452934423
526,410444.2327571536
527,751054.9597271102
528,637946.7821088275
529,605313.5191838713
530,836394.392725281
531,214113.55992838426
532,346071.4611343728
533,446848.5936589078
534,361761.73904777825
535,318881.4480967247
536,638858.1531279508
537,696678.5913287094
538,309998.5677726998
539,243791.7444243497
540,409299.09099473763
541,552530.589775294
542,955675.3846678752
543,435693.44936744374
544,294864.31129045715
545,558324.1271914514
546,449239.82792819955
547,305234.63002771174
548,923840.322306843
549,342052.1325287245
550,374246.4057646155
551,1725915.270387683
552,694202.0087082612
553,440433.72546731576
554,1075377.1646544873
555,203070.7525647513
556,258628.69793121307
557,764516.7189155534
558,298035.13923865254
559,301163.64967633423
560,436562.04386124475
561,271218.6161190272
562,341101.37134993856
563,415146.5189874438
564,590175.1718415609
565,804038.9984960386
566,342081.7167261561
567,376554.5846975383
568,540594.5720211037
569,611822.1850390686
570,433166.3368668692
571,438115.57343567617
572,272105.79145183315
573,229811.38160294358
574,310676.7017876381
575,374493.8915261398
576,403548.52714207745
577,365028.24609942577
578,782815.3485361992
579,337811.3281483844
580,943750.1416768953
581,496751.78109855147
582,282051.28621893155
583,210861.32033806958
584,846273.1890798687
585,563725.9320530469
586,367785.3768806967
587,356748.68027553335
588,651505.9178372528
589,645089.1295754258
590,520868.2404572216
591,291954.19776300935
592,604153.5779542108
593,1061768.8002449018
594,1113221.2324880688
595,2463841.960344879
596,441555.2043909928
597,382635.93153814727
598,402108.59145464015
599,1370789.9506760975
600,261966.4413984323
601,516397.6888761506
602,309431.9642245826
603,501656.56836553605
604,600167.7713214068
605,272345.1150435736
606,499658.7878967034
607,443126.38267964375
608,333337.72066462354
609,1134003.6149386512
610,301829.2771248991
611,531771.4620797491
612,212851.0573384174
613,280749.5979177902
614,592253.6365568173
615,459114.12272672553
616,301102.48822167946
617,353683.5737011855
618,525982.4443273996
619,235839.11555807805
620,480871.21191107295
621,774907.3418657386
622,615908.3277622494
623,314098.14947959076
624,659837.9702514466
625,460775.48091811413
626,452414.271021824
627,578263.5972847299
628,255730.0469589901
629,1134003.6149386512
630,269235.9733643912
631,571322.2145737706
632,836722.5225460799
633,366475.2496717668
634,274016.7029425432
635,329364.74377953727
636,521652.1647524572
637,274704.7717872914
638,829966.9076063968
639,715569.537953191
640,590105.8381100208
641,520731.45678208175
642,209739.30152056005
643,397040.37021899316
644,874274.7274388575
645,387671.0902352353
646,331642.73853356077
647,764741.090657591
648,437160.04123479006
649,543534.801691417
650,245467.73964774178
651,351624.4965776792
652,626829.2360151105
653,228064.96708836564
654,1122441.1652860437
655,646102.0570932894
656,1353979.9281335312
657,383871.3265920989
658,761989.1390347921
659,422235.42503048864
660,567622.8741589038
661,448294.5211415575
662,453549.53807251964
663,303449.3668877022
664,643054.6452928837
665,593981.4919275485
666,377637.2920345499
667,632997.9621378607
668,392658.9384132915
669,507932.06471082347
670,2545910.163530359
671,651401.6343369405
672,599596.6970298191
673,448413.1142286161
674,1206221.774590632
675,464418.47343307006
676,577042.1823783916
677,680700.6559969281
678,499457.4856113987
679,588733.8715150541
680,398412.48103843105
681,312727.3753885566
682,531384.066262336
683,321980.716387866
684,309545.2710976088
685,422310.29056648136
686,489312.5733338236
687,366965.2754935051
688,800104.412040818
689,409926.96336397994
690,697896.1314369928
691,344226.7931442668
692,328618.5587733396
693,497497.0315304499
694,372029.16590426955
695,579513.3845082051
696,280749.5979177902
697,237692.696521089
698,216689.8226682103
699,388249.38841367036
700,784439.170462903
701,276349.7475083817
702,270161.7578385527
703,449113.56166921876
704,686602.840438727
705,1083185.979808838
706,444690.4806841075
707,404943.38164650026
708,508298.3855192101
709,450258.25054475013
710,290081.0176751937
711,398089.4068557821
712,814822.7426198558
713,797727.1267085781
714,455925.17590734066
715,337182.4177133178
716,647302.4869163561
717,246950.8851227893
718,531175.1361059037
719,266328.8874327466
720,246808.06212110806
721,444545.1903059046
722,819540.8763513204
723,308207.3105620225
724,1229595.08917672
725,279112.80965825793
726,564011.4562960867
727,476601.3822922004
728,207534.28834648884
729,562695.9428275515
730,849863.175847884
731,228743.10251907684
732,478356.1161170297
733,521790.76855732506
734,262449.8246183506
735,976082.4127963348
736,349495.9910201263
737,568835.4740629053
738,559525.8373033036
739,1121441.8513464013
740,727253.9862824387
741,607722.2395353697
742,434115.4699382793
743,675634.6969540941
744,295970.9035361061
745,517804.8201182531
746,1076421.0233858032
747,508088.1859641518
748,553443.1235629191
749,566410.0409064624
750,516042.7150877108
751,252517.0602402655
752,239642.05279772577
753,514429.89847705944
754,449800.93386172387
755,212079.1918049174
756,475694.26028582884
757,888832.2273778417
758,688479.9754299262
759,636757.4927752921
760,477583.1290095815
761,341144.72711566195
762,622895.120518715
763,236813.78507000254
764,873291.9221252655
765,1327098.3473992194
766,433924.2145904823
767,574558.2335078088
768,440387.2682812558
769,514807.5795958459
770,372934.7508277532
771,285508.8535818865
772,582576.1273454127
773,795528.1838428648
774,288893.25607511273
775,899724.5374396974
776,520727.25542466174
777,563836.0516622035
778,647437.6871868034
779,389981.6019835243
780,263208.94757254305
781,1188917.4479687344
782,647322.4167035758
783,200566.17337763042
784,998951.8749240201
785,368037.51298624865
786,440944.9773783297
787,486715.4989364591
788,581163.5095680238
789,291415.1480975667
790,518710.95550132345
791,343206.4217212906
792,624951.201647681
793,202433.55181173916
794,365277.3726289079
795,351940.0934891455
796,523349.9904366587
797,215304.8733592005
798,389262.5211783253
799,709830.7743275231
800,599761.4519372964
801,484496.15180892317
802,425149.0848984848
803,753984.4636262936
804,678990.5512571118
805,490620.63370403484
806,522262.80362031824
807,422310.29056648136
808,1156557.973936059
809,653986.3440654769
810,684290.7275001493
811,292013.3747404013
812,415254.82839103334
813,377509.1635183397
814,1370789.9506760975
815,819563.5317698331
816,708735.9677594678
817,471388.4454921042
818,282550.7205483983
819,812048.505416088
820,521696.2100202931
821,377509.1635183397
822,653882.9346047397
823,491652.61445417936
824,494411.27867880464
825,669563.3430440347
826,495309.21647760883
827,349433.66598520987
828,389511.35659014864
829,393644.72505694284
830,204597.38898299943
831,367982.90367967455
832,761670.1985939692
833,233156.58474533207
834,419051.71682649467
835,552253.3954536058
836,1356973.504369322
837,176258.97743290977
838,661139.3936184172
839,538338.6254768622
840,337863.7880595434
841,735926.6347428479
842,338894.46603619197
843,545265.7854716365
844,361742.0308896261
845,211415.330706816
846,900104.8293784063
847,377671.26366227487
848,403129.126241522
849,426289.51601656136
850,615239.3701277095
851,331815.12558097416
852,431952.8660934572
853,384942.57069560373
854,429081.76615934155
855,459822.5716051239
856,357761.5951204578
857,818817.5345549334
858,458697.45809358056
859,540594.5720211037
860,517500.7963963891
861,398777.9277768533
862,354978.4038415428
863,553003.7526459608
864,363117.579447985
865,189548.8827431479
866,1268506.0777682634
867,896909.2075991707
868,304571.85736474255
869,1028910.2316755187
870,680262.3593738367
871,422122.55915034807
872,263010.01788344095
873,403854.8029308126
874,329685.67111721076
875,503533.66200754995
876,507760.1298137929
877,718761.0746296188
878,666427.7021273796
879,323964.60143117537
880,502047.82920509507
881,447273.49147428334
882,740374.8444016743
883,194182.0935394147
884,671596.6626463366
885,1095847.0048048696
886,415300.9070311542
887,474462.02534221037
888,387788.47327755915
889,535173.8528440853
890,199738.3359335995
891,458428.22330750374
892,2158135.1924885805
893,423739.8555561784
894,503712.1373320818
895,329841.0997141593
896,538069.6064439834
897,738699.2514519925
898,465663.491707707
899,459929.761664527
900,296306.81601040787
901,299743.4481629563
902,667129.1457730928
903,234384.20161969587
904,445213.8465484321
905,294119.4840098587
906,423155.1439029489
907,465049.90469118016
908,1930575.894377467
909,1158367.265644868
910,244649.5067556955
911,448997.4617848571
912,355543.97851839993
913,296574.6825430191
914,241180.76800368173
915,451085.21338832466
916,700483.5273080659
917,185390.4364392943
918,255161.9375102878
919,503158.04466750677
920,324456.0164041112
921,819540.8763513204
922,306721.98201070714
923,558973.7457782845
924,445989.9700273843
925,437568.0308955615
926,510007.1906393152
927,392821.9204260582
928,283392.42492586933
929,1813112.8558476805
930,985801.0966835152
931,601616.3888553192
932,374530.3319171866
933,586864.7937738795
934,514146.9318289294
935,209386.4952168067
936,881622.0797508494
937,366570.5155173461
938,684232.6644190269
939,472612.8810248176
940,859650.9513086488
941,581659.0565211127
942,261306.35755086457
943,260096.46671698586
944,435864.20123559295
945,334517.7294259373
946,359556.66120441875
947,271799.68728378444
948,578553.8037830874
949,936205.2032442348
950,434775.77054445667
951,663532.8225096738
952,345162.5767882357
953,206545.67940319137
954,623600.7112368877
955,633121.3980485733
956,191973.91306717764
957,377509.1635183397
958,444171.53989471
959,250187.06823106256
960,639377.1272866615
961,570245.4307369075
962,650938.739540528
963,548220.6869840847
964,311465.0577657956
965,681748.217930018
966,1000288.8952598274
967,585840.4220185004
968,209612.088602152
969,565506.7478269354
970,766205.6216660475
971,480070.6915962007
972,449829.6616896697
973,266952.29060991824
974,422203.0729087446
975,464511.7999197037
976,1116247.990316696
977,484334.18548117153
978,611679.2395127154
979,349357.04782142385
980,335390.32639832626
981,402569.1166324341
982,700371.2658046113
983,507711.9977389371
984,494051.57411832776
985,809100.0040184937
986,2628422.240428649
987,684515.8689606597
988,370956.85319216724
989,533890.9225290179
990,549553.5253869131
991,458997.22443645453
992,544312.4828017089
993,780200.9721315159
994,365308.5285944821
995,2278538.639703065
996,680283.877641537
997,323475.39869422023
998,191169.4540559494
999,677001.6681876958
1000,332127.20962428837
1001,477148.24998600874
1002,668335.7817056729
1003,620919.5351895816
1004,465730.3666889727
1005,928619.0173307144
1006,529770.2490151196
1007,299948.5080130381
1008,537969.7332322008
1009,332227.2817804409
1010,825205.6186640355
1011,216582.35491767997
1012,486757.997665619
1013,400914.6552299313
1014,309244.45701318793
1015,217633.5859168804
1016,416012.36611031083
1017,207534.28834648884
1018,264856.9611021341
1019,690531.6683625192
1020,656116.7130144774
1021,531324.9225068097
1022,509582.3461261102
1023,567865.0507284969
1024,205692.14446224913
1025,644389.9567533644
1026,389554.05630999
1027,375818.3982423729
1028,605789.9754422129
1029,660891.6517568821
1030,465565.7880459762
1031,997292.5983309465
1032,303293.57227738865
1033,780955.2497624466
1034,266655.9272093026
1035,397785.14458767674
1036,313576.3009586262
1037,433864.5984936481
1038,1201969.7092338242
1039,298131.3994035161
1040,590732.9880800274
1041,452597.4613966834
1042,759709.3161217781
1043,573419.4445929581
1044,402140.0563859532
1045,352787.8753823271
1046,651361.9627788089
1047,702586.9823925567
1048,734608.5106183783
1049,671301.0316058879
1050,377218.91954420204
1051,405745.9359299799
1052,1819047.3677095019
1053,675002.5071737383
1054,577007.1046032822
1055,647552.503577674
1056,336195.15518792113
1057,292084.71285887656
1058,618374.4471905362
1059,427287.7852916789
1060,357589.12059633946
1061,524373.80230209
1062,229043.13587884977
1063,564770.1681827966
1064,918207.0010020377
1065,368105.14064657746
1066,548019.7002607182
1067,1209597.332528701
1068,1205556.4708415552
1069,819132.7924660277
1070,714054.2901665515
1071,406553.480444552
1072,345099.23627919937
1073,248710.14717662876
1074,593872.1095585247
1075,542950.536158402
1076,388871.39221617
1077,586864.7937738795
1078,477731.68346074375
1079,482602.26202884386
1080,259543.91104148148
1081,356647.3138479555
1082,665322.0468199239
1083,399688.13261198683
1084,550327.8148639571
1085,324750.88923066296
1086,560296.594671395
1087,337765.1261958915
1088,978566.7228363932
1089,339538.7092872057
1090,370748.19518792635
1091,382553.1779589306
1092,582026.868814891
1093,280171.96480933053
1094,671301.0316058879
1095,240576.01343422808
1096,422899.58353473357
1097,326338.4738003976
1098,478586.1593652525
1099,614404.8331874979
1100,323808.40761291666
1101,520709.27826422296
1102,464436.9652625952
1103,750727.6771494753
1104,504026.5265369072
1105,514050.62535235286
1106,923086.8019322006
1107,715832.7939932412
1108,434183.189279209
1109,443612.4080721941
1110,999398.7565595508
1111,282809.72088490846
1112,234201.65599020047
1113,806921.5663213055
1114,437204.2099153094
1115,375407.9089610379
1116,951847.3086138344
1117,368094.7186701609
1118,851227.8429912331
1119,760672.9467276348
1120,308091.490223267
1121,440254.4060242604
1122,528492.4036147109
1123,272232.0382707525
1124,511348.26446934976
1125,393479.2057033398
1126,680067.5323077557
1127,1076421.0233858032
1128,633847.3575433207
1129,412183.4918288171
1130,544870.8720025306
1131,419553.6558559785
1132,410810.66228571394
1133,672325.4208215595
1134,633656.695474713
1135,368923.97651854076
1136,1027483.6072459652
1137,559467.2780562413
1138,475350.0747893142
1139,291282.28906603064
1140,344281.2312265029
1141,318320.70333538955
1142,687159.7295196682
1143,610153.2475818492
1144,385296.53635307803
1145,505249.0803894959
1146,977235.587692503
1147,514581.0026679174
1148,668099.0932437993
1149,505092.95742505597
1150,591394.1707659718
1151,206400.85932290833
1152,1015788.9318561691
1153,495807.604096769
1154,205450.12884775916
1155,470676.78423082596
1156,288091.29392017715
1157,485735.6330790992
1158,597185.0688690711
1159,1117031.164990799
1160,495294.74177066016
1161,214058.73900008778
1162,437441.53896358906
1163,691528.7399269564
1164,236845.75023763196
1165,653986.3440654769
1166,313354.63277656666
1167,514133.553000679
1168,419012.4001012326
1169,318643.0485506771
1170,566349.1602943026
1171,302812.3889348097
1172,909488.0999406104
1173,675002.5071737383
1174,418183.50837758684
1175,284059.42692152003
1176,1346918.1756566819
1177,383850.82997466717
1178,572655.84076601
1179,1782886.7556373493
1180,274562.7398913724
1181,1171663.7759360638
1182,322848.59591850603
1183,248020.97443908977
1184,223448.59349396382
1185,541757.3038299091
1186,507819.938885305
1187,494924.8981678761
1188,1566589.943979131
1189,832059.249551981
1190,522395.56993352715
1191,417578.78970200114
1192,223914.13810896606
1193,467395.0136054646
1194,584580.9880293478
1195,1738386.21395684
1196,515253.9876349552
1197,542051.5102754098
1198,521505.7523936303
1199,421230.1713904886
1200,485855.89268569293
1201,409244.5734603531
1202,283443.9694004988
1203,737478.246722556
1204,391856.74359061196
1205,1199922.5601013245
1206,546648.1173746175
1207,1319726.3764057274
1208,455569.9880662595
1209,2427819.4746977156
1210,861100.808326395
1211,302724.0741380956
1212,453128.5387430881
1213,316464.6270697239
1214,533240.7783101372
1215,473427.32893970155
1216,280710.2223704657
1217,1153445.2688752
1218,942140.6683804255
1219,354484.25582346396
1220,335030.3180351796
1221,538374.3121835731
1222,430726.4314461793
1223,535003.2099632381
1224,399207.07176124724
1225,460269.99090177316
1226,235652.62792150315
1227,839790.5525043515
1228,759709.3161217781
1229,247505.02693739103
1230,856394.1584127198
1231,1116124.6475402606
1232,425859.97497349314
1233,529822.0192049987
1234,436654.20593326294
1235,366952.67486623174
1236,489312.5733338236
1237,1238254.790699544
1238,607710.7034058473
1239,259471.95846191753
1240,702989.1628561153
1241,249411.67298525933
1242,585771.8134299623
1243,241228.14634949982
1244,312727.3753885566
1245,193142.66656037734
1246,437074.68186078954
1247,245467.73964774178
1248,321646.5214550665
1249,507592.3482474684
1250,179977.15273068665
1251,395087.2798592026
1252,571529.6748260185
1253,312775.9789042136
1254,1641429.4921090838
1255,534916.3432499451
1256,379655.3757724592
1257,254471.33632605616
1258,899437.2344316323
1259,327328.3155023238
1260,342543.86922891974
1261,686571.3004839029
1262,578304.0611175414
1263,222178.1917652742
1264,371069.2066840859
1265,282889.25609545247
1266,1266106.6531696077
1267,600485.4537051687
1268,494708.834254873
1269,185960.00960361853
1270,540807.5316196259
1271,552354.9665918213
1272,790637.516042006
1273,532419.0987685126
1274,424590.35033875407
1275,241257.56398197438
1276,840708.6879375131
1277,476687.17377655976
1278,410641.89088969387
1279,469947.5525365272
1280,905664.7741844194
1281,346454.66689654905
1282,524127.29057397007
1283,947692.9131704911
1284,346444.7279736334
1285,299786.89552056557
1286,1646032.0548369512
1287,701190.1966144844
1288,249281.40853757568
1289,556440.7130924102
1290,263081.387505601
1291,487053.33441164676
1292,483016.8006051495
1293,514039.6699763636
1294,309748.9127391074
1295,483418.0181086855
1296,241257.56398197438
1297,262131.5610285306
1298,553503.4644081692
1299,349232.80288206914
1300,295423.2780994775
1301,210880.66218922642
1302,625847.8929787732
1303,459878.1596787141
1304,370206.7001069082
1305,589865.706332456
1306,484314.92014885164
1307,340986.888663991
1308,980232.5611187147
1309,356811.7432442345
1310,461599.06675996725
1311,417930.98136023514
1312,381816.36561440874
1313,936205.2032442348
1314,363766.0918811525
1315,417277.29596480343
1316,205649.83541576343
1317,336494.9672544467
1318,278411.20957175794
1319,351811.74288014614
1320,664476.2052108196
1321,390267.30020652176
1322,409299.09099473763
1323,814268.1658954881
1324,382433.6261297743
1325,276385.9561340817
1326,1051775.4021847793
1327,398248.3823797519
1328,409700.5815469988
1329,452641.18070580985
1330,226182.2734587405
1331,419553.6558559785
1332,546648.1173746175
1333,272166.87885412824
1334,413592.20735996694
1335,638858.1531279508
1336,1280993.3409347995
1337,197387.62702247687
1338,598760.2298544187
1339,752145.9663397612
1340,289496.7654505933
1341,430854.1643659157
1342,347784.18161638384
1343,658456.4585165725
1344,686187.9136351147
1345,582822.2128146156
1346,622078.9488276158
1347,1116124.6475402606
1348,835311.9300893804
1349,295262.76966195705
1350,638389.8131890496
1351,422747.89059872093
1352,421749.1512186149
1353,470030.97576011135
1354,366708.42040429707
1355,244470.81598190684
1356,432202.35160780617
1357,487423.41150412365
1358,484792.22654977476
1359,476817.6437724172
1360,494047.16803535057
1361,841727.1481563423
1362,511208.5381446646
1363,416593.99211140093
1364,380729.4426138612
